iter;year;IR;EQ;RE;CS;Gov;Corp
433;3;0.027994109;0.58397772;1.149192077;0.012958605;0.9473301;0.9532015
433;4;0.022811754;0.287484183;1.057435879;0.01229474;0.9889576;0.9926852
433;5;0.020501533;0.331541549;1.06608331;0.01200122;1.007473;1.012018
433;6;0.016207679;0.232321573;1.017141638;0.011791699;1.03518;1.038359
433;7;0.020198924;0.163115894;0.841557095;0.011870653;1.013828;1.021167
433;8;0.026267082;0.108455698;0.845737785;0.011849818;0.9867405;0.996715
433;9;0.039032741;0.072588306;0.757034158;0.011856668;0.9310153;0.9436741
433;10;0.046238698;0.070921052;0.741913719;0.011596627;0.9096244;0.9221939
433;11;0.061102666;0.070402117;0.706639281;0.011486281;0.8555011;0.8732132
433;12;0.06128322;0.0578938;0.687601265;0.011097031;0.8676735;0.8810932
433;13;0.078831301;0.048896087;0.672439368;0.010992232;0.807215;0.8249679
433;14;0.080690825;0.050685156;0.681895789;0.010545053;0.8116085;0.8283199
433;15;0.090449131;0.07;0.670849536;0.010370694;0.7826133;0.7996109
433;16;0.09772101;0.027941315;0.675943797;0.010008043;0.7652322;0.7836899
433;17;0.098489855;0.04259032;0.636531406;0.009883377;0.767665;0.7780246
433;18;0.09207545;0.018676497;0.635542651;0.009607006;0.7919733;0.8024721
433;19;0.095951478;0.034231642;0.629921177;0.009515731;0.7785656;0.7906134
433;20;0.100379541;0.038762834;0.629163522;0.009384209;0.7639715;0.7778938
433;21;0.088418573;0.029639073;0.646692397;0.009244449;0.805146;0.8180416
433;22;0.071724221;0.020405005;0.697611383;0.009203633;0.8655453;0.8769143
433;23;0.068947651;0.012699321;0.630693548;0.009555155;0.8689982;0.8817715
433;24;0.075048244;0.006722863;0.641794326;0.009801255;0.843135;0.8539482
433;25;0.071069345;0.008602517;0.648387635;0.009751149;0.8584595;0.8692786
433;26;0.072291305;0.008864385;0.668122893;0.009754718;0.8525243;0.8647342
433;27;0.07268276;0.008214466;0.689767842;0.00976608;0.8493144;0.8622806
433;28;0.057541459;0.007990545;0.691487548;0.009639193;0.9114226;0.922074
433;29;0.052864079;0.007874671;0.672191333;0.009733347;0.9280182;0.9388464
433;30;0.057340374;0.011155382;0.70817731;0.010012039;0.90172;0.9124105
433;31;0.056843181;0.013087004;0.689720398;0.010248656;0.9007895;0.9032404
433;32;0.048882785;0.016513518;0.774663464;0.010239037;0.93248;0.9335746
433;33;0.055676246;0.016374771;0.735981943;0.010390606;0.8970861;0.9016608
433;34;0.069419799;0.022654366;0.637143546;0.010577063;0.835947;0.8429027
433;35;0.07403129;0.027636284;0.658358948;0.010585742;0.813285;0.8233866
433;36;0.068649194;0.030207286;0.730464618;0.010624389;0.8272216;0.8391036
433;37;0.067925963;0.026531512;0.790719073;0.010578903;0.8271313;0.8397932
433;38;0.058621226;0.024767485;0.728578109;0.01056577;0.8600423;0.868961
433;39;0.065883268;0.028457992;0.723958044;0.010878469;0.8211212;0.8334099
433;40;0.0743633;0.031875651;0.699222238;0.011136917;0.7806574;0.7953854
433;41;0.076294855;0.035137522;0.613977865;0.01156834;0.7687252;0.7669923
433;42;0.06548531;0.033172124;0.611922085;0.01152741;0.801905;0.7997488
433;43;0.06076284;0.026558774;0.601283655;0.011667678;0.8099592;0.8083984
433;44;0.059419453;0.026730468;0.599751078;0.011926881;0.8039131;0.802982
433;45;0.057665974;0.020643605;0.575889267;0.012307805;0.7962924;0.7976169
433;46;0.053483162;0.024096162;0.583095594;0.012862431;0.7977726;0.7989949
433;47;0.042481759;0.024746528;0.605267434;0.01302514;0.8354722;0.8323786
433;48;0.041794515;0.031201345;0.576389794;0.013402335;0.8282012;0.8267375
433;49;0.0339836;0.020270688;0.528695486;0.013475947;0.8556773;0.8528088
433;50;0.037572325;0.036865825;0.547955083;0.013798233;0.8317058;0.8315708
434;0;0.01141;1;1;0.013605159;1;1
434;1;0.00172999;0.756955096;0.9613816;0.01303317;1.075479;1.05883
434;2;-0.004399209;0.879192523;0.943012556;0.0126421;1.123433;1.103374
434;3;0.00257439;0.995800372;1.105509276;0.012830166;1.079005;1.065301
434;4;-0.004186231;1.083234813;0.974210215;0.012417686;1.130604;1.11222
434;5;-0.004112954;1.002281182;0.949286208;0.01226224;1.136679;1.117836
434;6;-0.003698335;1.139975067;0.898749777;0.012100361;1.139236;1.12096
434;7;-0.000955125;0.972071061;0.867836598;0.012001558;1.125533;1.108829
434;8;-0.003802953;0.589192137;0.843269738;0.01189448;1.147576;1.119492
434;9;-0.010813838;0.795896683;0.884154258;0.011773387;1.190258;1.157944
434;10;-0.019225007;0.846585191;0.944684519;0.011894327;1.240398;1.199492
434;11;-0.02055568;1.094177912;0.956489075;0.012084522;1.24584;1.2063
434;12;-0.029332696;1.083057301;0.995099369;0.011871324;1.320149;1.27259
434;13;-0.034574997;1.36897073;0.906345133;0.012003227;1.361728;1.309139
434;14;-0.044256998;1.696200533;1.158971836;0.012153519;1.437843;1.379586
434;15;-0.049339817;1.599128966;1.330382552;0.012263403;1.488012;1.425876
434;16;-0.052123532;1.729274725;1.14050742;0.012363156;1.525575;1.456331
434;17;-0.040885851;2.026150598;1.071227632;0.012609181;1.448162;1.382952
434;18;-0.043466623;1.930091583;1.062275826;0.0121607;1.506319;1.435963
434;19;-0.037812852;1.661339566;1.22891362;0.011864934;1.493769;1.426707
434;20;-0.037684758;1.570482031;1.402894038;0.011531291;1.525722;1.459125
434;21;-0.040054445;1.191813734;1.45188359;0.010929552;1.597215;1.522158
434;22;-0.036881498;0.855603118;1.169915095;0.010452023;1.62157;1.533973
434;23;-0.039530533;0.589206994;1.267392875;0.009867498;1.699737;1.596141
434;24;-0.030393868;0.487509238;1.234921722;0.009651728;1.650305;1.554973
434;25;-0.014865451;0.495034233;1.551820255;0.009385169;1.553039;1.472088
434;26;-0.00026696;0.249937818;1.328032813;0.008873554;1.479412;1.411749
434;27;0.006530436;0.086880453;1.242381846;0.008100026;1.478195;1.413038
434;28;0.012628747;0.058047347;1.222290526;0.007354565;1.481945;1.414795
434;29;0.019656271;0.018377946;1.089266234;0.006674417;1.472567;1.408854
434;30;0.028024145;0.024302481;0.95813804;0.006001271;1.452473;1.393261
434;31;0.032734665;0.005301899;0.847204312;0.005338464;1.457138;1.400657
434;32;0.038955249;0.005629259;0.857794009;0.004749949;1.447591;1.394167
434;33;0.050172954;0.009006869;0.847811412;0.004232249;1.40187;1.355959
434;34;0.052435368;0.004667203;0.805612012;0.00357317;1.419999;1.374251
434;35;0.059889056;0.000473145;0.849565962;0.003075277;1.398884;1.358105
434;36;0.051725588;6.62E-05;0.81756727;0.002391341;1.486553;1.438184
434;37;0.045196725;1.42E-05;0.794440185;0.002018724;1.556893;1.502923
434;38;0.056893294;1.26E-05;0.770265691;0.001783281;1.492636;1.446844
434;39;0.069642031;1.06E-05;0.76920373;0.001286468;1.434115;1.394285
434;40;0.061440951;8.27E-06;0.730192202;0.000730888;1.515852;1.464485
434;41;0.057695318;6.12E-06;0.725332965;0.00066658;1.554269;1.487862
434;42;0.051079437;1.64E-06;0.717140052;0.000500469;1.612503;1.542062
434;43;0.055495863;6.93E-07;0.763302195;0.000497898;1.581633;1.517631
434;44;0.071303879;6.25E-07;0.687145478;0.000507952;1.47587;1.425109
434;45;0.08342749;1.22E-06;0.719320935;0.000150967;1.41599;1.373054
434;46;0.104516482;1.70E-06;0.659835463;-0.00043921;1.313893;1.281134
434;47;0.101967311;2.13E-06;0.682611797;-0.00104099;1.348781;1.315374
434;48;0.09059926;5.27E-07;0.667504905;-0.00132016;1.430262;1.39395
434;49;0.086908204;2.94E-07;0.699734337;-0.00141948;1.462655;1.426858
434;50;0.087670643;1.09E-07;0.674711227;-0.00127719;1.465861;1.415035
435;0;0.01141;1;1;0.013605159;1;1
435;1;0.026145954;0.96675384;0.975996181;0.013556003;0.9358856;0.9422199
435;2;0.023263046;0.796016295;1.166129088;0.013260555;0.9633535;0.9612968
435;3;0.018812466;0.640682081;1.16970545;0.012776206;0.99972;0.9967994
435;4;0.018302624;0.987937135;1.027394676;0.012566472;1.011043;1.009455
435;5;0.027893282;0.955637819;1.059920902;0.01251371;0.9693017;0.9726849
435;6;0.030532753;0.74043711;1.051494428;0.012151703;0.9692754;0.9728745
435;7;0.023857788;0.57944096;1.073110072;0.011867774;1.009499;1.012074
435;8;0.014231935;0.46799824;1.231485807;0.01165102;1.068577;1.066399
435;9;0.018790556;0.636161321;1.296826805;0.011555022;1.052695;1.05308
435;10;0.016782162;0.50288886;1.489748927;0.011567151;1.076925;1.062191
435;11;0.008127815;0.418560119;2.02842721;0.011046353;1.148327;1.127326
435;12;0.009958435;0.331211569;2.022275227;0.011027684;1.146596;1.1275
435;13;0.010426456;0.410989369;2.399092728;0.011006738;1.156147;1.131187
435;14;0.014668813;0.468435776;1.715179109;0.011105044;1.13842;1.114805
435;15;0.017430833;0.395550769;1.524559246;0.01106968;1.133167;1.109928
435;16;0.023982491;0.448056149;1.326701163;0.01080702;1.113656;1.092698
435;17;0.030610832;0.665705303;1.234172452;0.010421831;1.102468;1.074016
435;18;0.025268119;0.556170977;1.367957225;0.009807002;1.153524;1.121196
435;19;0.031462813;0.538393902;1.316926948;0.009568881;1.130495;1.10216
435;20;0.041505513;0.533009277;1.204450525;0.009526346;1.086227;1.060686
435;21;0.032437361;0.768899962;1.151238152;0.008813482;1.158346;1.126419
435;22;0.046722931;1.062815404;1.149173341;0.008883269;1.08638;1.062763
435;23;0.042319644;1.118373129;1.144010103;0.008429094;1.12541;1.100221
435;24;0.03242568;1.078604426;1.101605093;0.007999669;1.196548;1.165474
435;25;0.037501573;1.032114482;1.045037839;0.008201771;1.174524;1.131895
435;26;0.037310269;0.996958364;1.129046452;0.007900518;1.188333;1.14492
435;27;0.042277979;0.955446795;0.964633802;0.007988174;1.163187;1.122927
435;28;0.047526579;1.078821044;1.049159122;0.007926387;1.142129;1.105811
435;29;0.056276649;1.156625372;1.216377364;0.007661862;1.110268;1.078703
435;30;0.051927193;1.607977384;1.333473076;0.007127989;1.151248;1.115471
435;31;0.048511002;1.44707916;1.433609612;0.006808492;1.180951;1.144372
435;32;0.047709986;1.325977494;1.258965728;0.006682032;1.193042;1.158151
435;33;0.039238016;1.396625028;1.300777542;0.006505922;1.25258;1.207903
435;34;0.036824065;0.838999855;1.351798655;0.006389362;1.273389;1.228526
435;35;0.05229402;0.880345188;1.451903219;0.006419765;1.1819;1.146424
435;36;0.061428598;0.771101358;1.543748855;0.006149153;1.138444;1.108666
435;37;0.052953221;0.76281377;1.393749007;0.005673881;1.196064;1.162547
435;38;0.036424907;0.816047195;1.427358158;0.005549526;1.300084;1.258898
435;39;0.060015088;0.570659626;1.293318198;0.005717154;1.15243;1.126379
435;40;0.058971167;0.612567753;1.219739771;0.005495121;1.160461;1.134777
435;41;0.060331401;0.504323948;1.414982829;0.005342212;1.153546;1.129707
435;42;0.061368106;0.744965385;1.427232429;0.00552709;1.142795;1.116393
435;43;0.053549119;0.793735786;1.572513271;0.005493012;1.185232;1.157231
435;44;0.057755179;0.848105954;1.579082905;0.005603037;1.156594;1.129784
435;45;0.054749089;0.95788058;1.961888476;0.005621937;1.171754;1.142882
435;46;0.05340441;0.763818738;1.655089939;0.005676904;1.175117;1.148073
435;47;0.045133115;0.806078674;1.718429;0.005689258;1.22235;1.192831
435;48;0.047700918;0.64481373;2.220628869;0.005804936;1.201255;1.174763
435;49;0.053728691;0.960189945;2.600127149;0.005907337;1.160349;1.139298
435;50;0.049397058;0.799345969;2.42342229;0.005868777;1.185819;1.161346
436;0;0.01141;1;1;0.013605159;1;1
436;1;0.010990297;0.99363735;1.058167362;0.013172628;1.017727;1.016032
436;2;0.014975534;1.174814332;1.072399493;0.012709087;1.012873;1.011172
436;3;0.006619157;1.015215957;1.275882561;0.012170937;1.070468;1.063713
436;4;-0.000888848;0.713795579;1.232657703;0.011860884;1.118233;1.108561
436;5;0.005459943;0.534263649;1.479235221;0.012200513;1.069672;1.066664
436;6;0.002389989;0.720930426;1.381285172;0.012067432;1.089596;1.085667
436;7;0.004466502;0.890994018;1.414770236;0.012168599;1.074472;1.073425
436;8;0.010941011;0.54505525;1.882243011;0.012356382;1.035982;1.038995
436;9;0.005553709;0.624676061;1.723456759;0.0121379;1.071622;1.074114
436;10;-0.007113344;0.425676284;1.603138443;0.01196087;1.152982;1.150121
436;11;-0.001644237;0.617336064;1.555554241;0.012190118;1.123714;1.124591
436;12;-0.0016397;0.567606465;1.420032332;0.01218874;1.135786;1.133958
436;13;0.001765984;0.303749126;1.434081981;0.01225807;1.128274;1.126975
436;14;0.004005845;0.12483941;1.283867653;0.012425684;1.128361;1.124666
436;15;0.0129424;0.151392252;1.397793494;0.012306544;1.099823;1.101052
436;16;0.02272673;0.051060337;1.358235375;0.012139296;1.071015;1.077966
436;17;0.028308139;0.039849337;1.24674661;0.011437603;1.081534;1.081059
436;18;0.051701016;0.072357258;1.256346095;0.011017684;0.9969951;1.002167
436;19;0.063232536;0.071820128;1.181408382;0.010134825;0.9797077;0.9882242
436;20;0.069227294;0.076241824;1.061691264;0.009181911;0.9878668;0.9981526
436;21;0.074792992;0.064861708;1.058012776;0.008276597;0.9960935;1.007915
436;22;0.068296156;0.033769566;0.997521413;0.007333424;1.057736;1.066945
436;23;0.078330463;0.035608898;0.971168422;0.006706761;1.035707;1.043925
436;24;0.083419569;0.034857097;0.961555579;0.0061069;1.033767;1.045041
436;25;0.091884538;0.021807395;0.906964443;0.005462014;1.017354;1.031347
436;26;0.09101547;0.014770072;0.894747;0.00475343;1.041549;1.056568
436;27;0.075102316;0.00929836;0.917476975;0.004260421;1.135097;1.143138
436;28;0.073120844;0.015845352;0.893503081;0.003911107;1.15684;1.164335
436;29;0.082476519;0.018893663;0.910226308;0.003796037;1.112884;1.125096
436;30;0.092681875;0.028740861;0.837411446;0.003445884;1.071777;1.086726
436;31;0.096644617;0.036380899;0.81454591;0.003137964;1.060228;1.074857
436;32;0.098751371;0.036986969;0.827111816;0.00285269;1.053793;1.070183
436;33;0.100038551;0.031111686;0.837832086;0.002681715;1.047734;1.066335
436;34;0.106555826;0.029154547;0.835646513;0.002619851;1.016616;1.035011
436;35;0.116122443;0.041304339;0.894776171;0.002334849;0.9764726;0.9974997
436;36;0.11276937;0.02609685;0.915004062;0.002231169;0.9860422;1.008706
436;37;0.11640598;0.034905993;0.833209999;0.002192088;0.9648475;0.9874624
436;38;0.122327986;0.045189047;0.846771684;0.002047541;0.9360653;0.9604547
436;39;0.123404063;0.035856157;0.845407421;0.002039689;0.9221875;0.9487536
436;40;0.109189483;0.035778389;0.882571959;0.002196584;0.9661397;0.9932676
436;41;0.108973407;0.038049119;0.981669171;0.002578186;0.9496621;0.9759464
436;42;0.097167316;0.030957184;1.086436799;0.002889949;0.9823461;1.008477
436;43;0.090652089;0.037018517;1.125589185;0.003254421;0.9919178;1.01918
436;44;0.087182698;0.036392243;1.064413566;0.003806101;0.984291;1.01347
436;45;0.081652603;0.035693407;0.997877553;0.004282766;0.9893837;1.015778
436;46;0.082204753;0.040627034;0.91579938;0.00491103;0.9625188;0.9918834
436;47;0.073454637;0.031547526;0.921240346;0.005314521;0.9846759;1.015207
436;48;0.07097898;0.03173488;0.85785168;0.005865748;0.9768903;1.008194
436;49;0.07084569;0.031631716;0.840661019;0.006214113;0.9622782;0.9948358
436;50;0.066234025;0.033040266;0.955795473;0.006504265;0.9701487;1.002515
437;0;0.01141;1;1;0.013605159;1;1
437;1;0.018003864;1.075935514;0.868449479;0.013407479;0.9771118;0.9808308
437;2;0.024022241;1.264621807;0.918247174;0.013216633;0.9575818;0.9638344
437;3;0.023941445;1.335025443;0.86828647;0.012656034;0.9754293;0.9806088
437;4;0.030485037;1.265889199;0.893929986;0.012417876;0.9519694;0.9600182
437;5;0.025428734;1.130002685;0.862577726;0.011878704;0.9882246;0.9952454
437;6;0.032596155;1.16075305;0.861238946;0.011841637;0.9550206;0.9646464
437;7;0.035531527;1.17958366;0.866764502;0.011626781;0.9442884;0.9567547
437;8;0.033697606;0.987121366;0.791807797;0.011315672;0.958338;0.9690224
437;9;0.026858363;0.832992441;0.826698325;0.011026998;0.9951057;1.004814
437;10;0.025799025;0.696574267;0.74020706;0.011130942;0.9972497;1.003951
437;11;0.021822144;0.311627861;0.76544955;0.011005215;1.021388;1.026785
437;12;0.032765842;0.833302721;0.712378298;0.011285657;0.9622453;0.9727766
437;13;0.034322521;0.555270529;0.700228782;0.011553618;0.9517454;0.9608896
437;14;0.041379536;0.273342099;0.668160805;0.011912481;0.9216691;0.9212129
437;15;0.042643975;0.300287479;0.65205101;0.011786927;0.9218525;0.9187602
437;16;0.042649987;0.908960148;0.651716468;0.01163411;0.9257903;0.9224475
437;17;0.048932444;0.597465446;0.675105113;0.011715142;0.8961104;0.8975126
437;18;0.049658125;0.189801617;0.71072097;0.011536962;0.8966352;0.8988296
437;19;0.052104309;0.196508048;0.817529659;0.0114921;0.8874522;0.8925817
437;20;0.061586134;0.402026502;0.731562812;0.011534762;0.8515682;0.8588333
437;21;0.056968072;0.440423427;0.747483828;0.011101853;0.8792441;0.8851641
437;22;0.082480292;0.290162516;0.667888504;0.011316092;0.783616;0.7969782
437;23;0.081133405;0.169907548;0.618343654;0.010805275;0.7979729;0.8117546
437;24;0.08922633;0.128331894;0.60423823;0.010488194;0.777312;0.7908812
437;25;0.107064958;0.211545276;0.59907862;0.010344019;0.7239418;0.7405882
437;26;0.118060908;0.321360331;0.576827388;0.010053855;0.6961624;0.7157162
437;27;0.114302815;0.232550624;0.585416457;0.009516831;0.7125854;0.7328306
437;28;0.105656306;0.173270864;0.602635777;0.009236681;0.7382616;0.7585515
437;29;0.108260095;0.175553895;0.599637459;0.009313686;0.72798;0.7421248
437;30;0.090591744;0.143174299;0.626935426;0.009240139;0.7802849;0.7939625
437;31;0.084784045;0.065857443;0.630955527;0.009610559;0.7904442;0.802778
437;32;0.081656552;0.033914638;0.601106259;0.010015487;0.7926459;0.8018443
437;33;0.078174759;0.04299069;0.601888147;0.010370456;0.7969884;0.806865
437;34;0.064409579;0.074516779;0.608706206;0.010636969;0.8433428;0.852965
437;35;0.050744303;0.052003991;0.624825713;0.010817084;0.8967272;0.9049437
437;36;0.050808778;0.036779995;0.576888673;0.011122148;0.8935048;0.9033578
437;37;0.052035214;0.051657198;0.546375954;0.011481985;0.8867831;0.8959184
437;38;0.040412085;0.031894167;0.526277495;0.011627525;0.9441702;0.9454135
437;39;0.039962688;0.048255977;0.507689806;0.011777138;0.9526837;0.949002
437;40;0.036641207;0.043594607;0.516449889;0.011615561;0.979259;0.9752935
437;41;0.028879438;0.027428778;0.514395824;0.01135699;1.032388;1.027265
437;42;0.034993553;0.041978842;0.500639074;0.011252178;1.012846;1.00924
437;43;0.032946623;0.011736215;0.518363163;0.010722001;1.041493;1.036444
437;44;0.039100348;0.021899279;0.508802015;0.010455037;1.020722;1.019194
437;45;0.04172968;0.034287563;0.508802781;0.010151094;1.021036;1.015083
437;46;0.040824606;0.036583924;0.52131096;0.009830758;1.036146;1.031042
437;47;0.038603737;0.028455614;0.540573366;0.009498284;1.057657;1.05237
437;48;0.037138653;0.031288755;0.510955121;0.00933232;1.072162;1.064452
437;49;0.040448419;0.047809836;0.523336476;0.00911018;1.059736;1.054318
437;50;0.042869873;0.066221656;0.543686993;0.008916665;1.050475;1.046528
438;0;0.01141;1;1;0.013605159;1;1
438;1;0.020959655;1.280940763;1.006804337;0.01359418;0.9596989;0.9636537
438;2;0.023039307;1.17230626;0.9205497;0.012941764;0.9704944;0.9729375
438;3;0.033448628;1.133880856;0.906317854;0.01279948;0.9290118;0.9327644
438;4;0.027536677;1.023327441;0.900589296;0.012184248;0.9699545;0.972307
438;5;0.051486811;1.131320028;0.877380169;0.012403103;0.859587;0.8715111
438;6;0.055748711;0.901245536;0.90666246;0.012007842;0.8503084;0.8596441
438;7;0.063865614;0.983465131;1.008183831;0.011801585;0.8201105;0.8303663
438;8;0.063232558;1.586381585;0.964426962;0.011370417;0.8260303;0.8369991
438;9;0.068107431;1.873962749;0.894682465;0.011399715;0.8025;0.8163734
438;10;0.073528438;1.690535847;0.898867691;0.011266095;0.7822833;0.7977286
438;11;0.077674416;1.702934478;0.756963657;0.011339498;0.7649556;0.7805698
438;12;0.066180067;1.345764736;0.741044921;0.011360097;0.8035681;0.8187145
438;13;0.065782841;1.624128946;0.715251188;0.011569758;0.8040694;0.8114904
438;14;0.056801839;2.296479798;0.717961621;0.011820759;0.8322903;0.8364921
438;15;0.050508801;1.837844544;0.713369211;0.011862564;0.8556786;0.8581447
438;16;0.051314341;1.521036811;0.706848347;0.012290455;0.844022;0.8457879
438;17;0.05055556;1.052380412;0.658364474;0.012562591;0.8444671;0.8386273
438;18;0.052685409;0.56560334;0.647052947;0.012550733;0.8352428;0.8305088
438;19;0.056615566;0.638219005;0.672060027;0.012693636;0.8145564;0.8131653
438;20;0.057900519;0.425621842;0.745188088;0.012741103;0.808597;0.8051195
438;21;0.054537663;0.8374695;0.674798277;0.012825384;0.8163788;0.8139462
438;22;0.058196567;0.869555921;0.637007851;0.012858752;0.8011564;0.8011122
438;23;0.060913969;0.479342081;0.62001868;0.012894153;0.7897988;0.7918693
438;24;0.059307881;0.376611568;0.606302634;0.01273521;0.7978514;0.799795
438;25;0.060888597;0.599528896;0.613719253;0.012790626;0.7914481;0.7921794
438;26;0.05243221;0.525142106;0.613618219;0.012644133;0.8239074;0.8205279
438;27;0.050541894;0.531930136;0.584240182;0.012832266;0.8247487;0.8230064
438;28;0.045376096;0.60455605;0.566778883;0.013074834;0.8386162;0.8349591
438;29;0.043208351;0.701661841;0.564569782;0.013098914;0.8455643;0.8422296
438;30;0.044603425;0.823755908;0.563392477;0.013391627;0.832021;0.8316318
438;31;0.040492027;0.710569986;0.550090435;0.0132509;0.8502869;0.848996
438;32;0.032891615;0.740019093;0.543572746;0.013066102;0.8844417;0.880598
438;33;0.031657721;0.592336719;0.522530948;0.013312905;0.8853642;0.877047
438;34;0.035996204;0.743821253;0.515924215;0.013600832;0.85896;0.8544284
438;35;0.031151096;0.867589328;0.515838878;0.013617458;0.8774347;0.8716834
438;36;0.042416065;0.926292332;0.503002292;0.014074983;0.8243703;0.8246728
438;37;0.029346734;0.861864713;0.506571758;0.0137002;0.8863854;0.8782333
438;38;0.017382816;0.647610696;0.517655879;0.013505615;0.9432606;0.9307121
438;39;0.02015895;0.706878519;0.51997306;0.013965464;0.9217685;0.9118441
438;40;0.01763412;1.167785544;0.488265394;0.013816039;0.9394222;0.9266448
438;41;0.008893362;0.879084597;0.470872944;0.013825272;0.9817457;0.9655799
438;42;0.004902117;0.411391058;0.475240563;0.014118776;0.9991352;0.9786132
438;43;0.01915241;0.368638362;0.457782583;0.014739603;0.9230594;0.9105748
438;44;0.022185795;0.371201256;0.466596877;0.014704078;0.9187746;0.9036185
438;45;0.017087783;0.239283405;0.501786501;0.014228809;0.9612191;0.9398676
438;46;-0.006064528;0.048320684;0.540809132;0.013613329;1.103238;1.068305
438;47;-0.0082469;0.009839777;0.577927968;0.013553039;1.126353;1.091137
438;48;-0.007842169;0.011752748;0.520644806;0.013510385;1.134999;1.100636
438;49;-0.005359579;0.005821975;0.475466725;0.013239869;1.138373;1.102439
438;50;-0.012661707;0.002897556;0.455015003;0.012803504;1.203336;1.161668
439;0;0.01141;1;1;0.013605159;1;1
439;1;0.015560939;0.801080792;0.981799353;0.013452031;0.9884102;0.9909226
439;2;0.009076137;0.649591589;0.933416223;0.013004821;1.03604;1.037355
439;3;0.030054218;0.895944488;0.772873813;0.013309009;0.9368578;0.9409342
439;4;0.032309807;0.977500924;0.790810538;0.012653135;0.946436;0.9494017
439;5;0.029005623;1.011664641;0.738261615;0.012139162;0.9756739;0.978697
439;6;0.029521946;0.934226765;0.716596749;0.011801183;0.9827369;0.9866609
439;7;0.028643093;1.030642274;0.694682211;0.011530606;0.9958157;0.9967083
439;8;0.033496113;0.975957499;0.678178777;0.011370203;0.9762444;0.980325
439;9;0.040881449;0.760974649;0.678091739;0.01128598;0.94457;0.953092
439;10;0.030046309;0.703331815;0.654658723;0.01098696;1.003619;1.00842
439;11;0.030977167;0.725246386;0.685532806;0.011023148;1.002796;1.0098
439;12;0.031705236;0.975162326;0.664987364;0.010861888;1.009494;1.016968
439;13;0.049626114;0.584894733;0.676155777;0.011148143;0.9281961;0.9428445
439;14;0.047467766;0.455847453;0.645489108;0.010693091;0.954511;0.9669152
439;15;0.062089729;0.529398702;0.618795215;0.010482264;0.9011578;0.9173419
439;16;0.068785194;0.452044917;0.610407751;0.010261576;0.8821434;0.8988215
439;17;0.08253956;0.841782154;0.622162275;0.00990295;0.8389872;0.8600503
439;18;0.078314449;0.845340954;0.686238181;0.009450519;0.8659039;0.8850115
439;19;0.093314182;0.664432219;0.643643224;0.009100844;0.8192705;0.8398029
439;20;0.102372935;0.530664354;0.597759768;0.008453443;0.7984513;0.8208756
439;21;0.109971886;0.60767137;0.605285429;0.007922199;0.7785492;0.8024579
439;22;0.135432434;0.933398625;0.568374305;0.007546563;0.7023277;0.7250524
439;23;0.133625379;0.676720421;0.572585267;0.007008453;0.7080728;0.7315836
439;24;0.139708453;0.979957568;0.547699141;0.006938466;0.6848184;0.7103555
439;25;0.129169181;0.659014547;0.533735122;0.006707876;0.7094233;0.7349844
439;26;0.123909363;0.575749316;0.523732297;0.006977935;0.7124148;0.7393436
439;27;0.136626856;0.687026047;0.526463244;0.007177315;0.6634901;0.6919697
439;28;0.13373903;0.561861766;0.509358388;0.007636204;0.6578828;0.6834561
439;29;0.121665351;0.738727662;0.498828913;0.00799759;0.67786;0.7035655
439;30;0.123804588;0.870791291;0.496367226;0.008503574;0.6565035;0.6837977
439;31;0.138784489;0.822611006;0.500797475;0.008954001;0.6038723;0.632664
439;32;0.130103554;0.906427273;0.507675696;0.00924118;0.6139893;0.6440118
439;33;0.126687485;0.860768628;0.518827189;0.009779549;0.6087378;0.6399722
439;34;0.124697067;0.945924465;0.551786348;0.010137321;0.6019357;0.6333833
439;35;0.117631667;1.024885751;0.590407674;0.010664231;0.6063839;0.6394181
439;36;0.114424706;0.930837605;0.505222616;0.011530422;0.5997667;0.6305472
439;37;0.099678375;1.079209253;0.476156409;0.011956449;0.6275877;0.6588373
439;38;0.09578847;0.992239316;0.468012356;0.012609733;0.6253861;0.6578285
439;39;0.088122683;0.955243365;0.496853369;0.012927609;0.6378117;0.6706663
439;40;0.08936564;1.266537348;0.521320524;0.013426619;0.6243154;0.6584895
439;41;0.089365609;1.078519768;0.562189053;0.013783662;0.616442;0.6515183
439;42;0.079659354;0.979488603;0.497305963;0.013986516;0.6380605;0.6714761
439;43;0.071934085;1.037348265;0.477343021;0.014203942;0.6548053;0.6864253
439;44;0.061369209;0.771358567;0.553619096;0.014334806;0.6818345;0.7127511
439;45;0.068261848;0.591478887;0.54223418;0.015083637;0.6485854;0.6796829
439;46;0.063296178;0.572581787;0.531171274;0.015243681;0.6592296;0.6897997
439;47;0.060940257;0.810950123;0.558520251;0.015511845;0.6603753;0.6922144
439;48;0.05838728;1.051551013;0.580504356;0.01568351;0.664619;0.6963439
439;49;0.05858236;1.091752811;0.647258171;0.015933415;0.6595918;0.6905554
439;50;0.06397696;1.054745472;0.568725686;0.016203436;0.6387733;0.6718838
440;0;0.01141;1;1;0.013605159;1;1
440;1;0.013517585;0.852859429;0.971016547;0.013291275;1.002694;1.003974
440;2;0.018482401;0.887585703;0.877068632;0.013007987;0.9889256;0.9928096
440;3;0.020547992;0.584518288;0.784299328;0.012730357;0.9892315;0.9938003
440;4;0.016456499;0.524105637;0.779314603;0.012253194;1.023859;1.026116
440;5;0.011218335;0.529950854;0.749958624;0.012019006;1.059264;1.056834
